Date,Close
,XLY
2000-01-03,22.391145706176758
2000-01-04,21.717557907104492
2000-01-05,21.4504451751709
2000-01-06,21.694326400756836
2000-01-07,22.716331481933594
2000-01-10,22.60019302368164
2000-01-11,22.472448348999023
2000-01-12,22.344696044921875
2000-01-13,22.460832595825195
2000-01-14,22.402767181396484
2000-01-18,22.275014877319336
2000-01-19,22.228557586669922
2000-01-20,21.926597595214844
2000-01-21,21.473670959472656
2000-01-24,20.672334671020508
2000-01-25,20.800081253051758
2000-01-26,20.951045989990234
2000-01-27,20.892986297607422
2000-01-28,20.068416595458984
2000-01-31,20.219390869140625
2000-02-01,20.951045989990234
2000-02-02,20.81169891357422
2000-02-03,20.892986297607422
2000-02-04,20.85814666748047
2000-02-07,20.41683006286621
2000-02-08,20.881366729736328
2000-02-09,20.532960891723633
2000-02-10,20.347150802612305
2000-02-11,20.056808471679688
2000-02-14,20.161317825317383
2000-02-15,20.207782745361328
2000-02-16,19.418058395385742
2000-02-17,18.860591888427734
2000-02-18,18.581878662109375
2000-02-22,18.628326416015625
2000-02-23,18.57025909423828
2000-02-24,17.977964401245117
2000-02-25,18.04764175415039
2000-02-28,18.698001861572266
2000-02-29,19.09287452697754
2000-03-01,18.872203826904297
2000-03-02,18.848983764648438
2000-03-03,19.1973934173584
2000-03-06,18.744461059570312
2000-03-07,18.22184181213379
2000-03-08,18.44249725341797
2000-03-09,18.814149856567383
2000-03-10,18.558637619018555
2000-03-13,18.40766716003418
2000-03-14,18.44249725341797
2000-03-15,19.557411193847656
2000-03-16,20.997516632080078
2000-03-17,21.05010414123535
2000-03-20,20.852293014526367
2000-03-21,21.085020065307617
2000-03-22,20.991924285888672
2000-03-23,21.05010414123535
2000-03-24,21.119924545288086
2000-03-27,21.06174087524414
2000-03-28,21.131563186645508
2000-03-29,21.550472259521484
2000-03-30,22.027559280395508
2000-03-31,21.794828414916992
2000-04-03,22.446475982666016
2000-04-04,22.16719627380371
2000-04-05,22.20210838317871
