Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-01-10,40.947425842285156,73.07974243164062,26.718673706054688,38.430023193359375,99.17316436767578,80.53250885009766,69.60616302490234,43.145774841308594,31.197546005249023,127.7081527709961,95.98804473876953
2022-01-11,41.396785736083984,73.99371337890625,27.627492904663086,38.767208099365234,99.76653289794922,81.49815368652344,69.52462005615234,43.0753059387207,30.916568756103516,128.7243194580078,96.91278839111328
2022-01-12,41.81372833251953,74.0899429321289,27.6799259185791,38.795310974121094,100.08680725097656,81.8814926147461,69.55181884765625,43.18982696533203,31.01468849182129,128.35739135742188,97.55187225341797
2022-01-13,41.48944091796875,73.32026672363281,27.54010772705078,38.64545440673828,100.30342864990234,79.7609634399414,69.6786880493164,43.040069580078125,31.166324615478516,126.36270904541016,95.59105682373047
2022-01-14,41.137367248535156,73.65699005126953,28.186779022216797,38.242706298828125,99.70063018798828,80.43545532226562,69.8055419921875,42.5379638671875,30.952247619628906,126.14627075195312,95.1456298828125
2022-01-18,40.59535217285156,72.76226043701172,28.300376892089844,37.39036178588867,98.55147552490234,78.50414276123047,68.79964447021484,42.24727249145508,30.582067489624023,124.37738800048828,93.34457397460938
2022-01-19,40.493431091308594,72.63719940185547,28.09501838684082,36.7628173828125,97.44947052001953,77.40746307373047,69.23462677001953,41.70112609863281,30.72032928466797,123.86931610107422,91.65973663330078
2022-01-20,39.90509796142578,71.9156265258789,27.837223052978516,36.528656005859375,96.2061538696289,76.40785217285156,68.78153228759766,41.331153869628906,30.760469436645508,123.06012725830078,89.9894027709961
2022-01-21,38.932254791259766,69.48155975341797,27.286685943603516,35.779361724853516,95.32077026367188,74.88900756835938,68.83589172363281,41.30472183227539,30.702489852905273,121.81814575195312,87.35076141357422
2022-01-24,38.95541763305664,69.99144744873047,27.47020149230957,35.882389068603516,95.86707305908203,75.27721405029297,68.60933685302734,41.392818450927734,30.408132553100586,121.41358184814453,88.40135955810547
2022-01-25,38.60334777832031,68.55796813964844,28.536325454711914,36.032249450683594,94.92516326904297,73.53516387939453,67.84812927246094,41.278297424316406,29.930908203125,120.63262176513672,86.90534973144531
2022-01-26,38.20030212402344,67.5573959350586,28.488264083862305,36.125911712646484,94.09628295898438,73.96703338623047,67.33159637451172,40.591209411621094,29.68561363220215,120.00221252441406,86.48413848876953
2022-01-27,38.330020904541016,67.63435363769531,28.798486709594727,35.798091888427734,93.25798034667969,73.45752716064453,67.7846908569336,39.860076904296875,29.948755264282227,120.31271362304688,84.38775634765625
2022-01-28,38.5523796081543,69.5681381225586,28.676137924194336,36.26640319824219,93.90789794921875,76.66989135742188,68.5821533203125,41.24306869506836,30.310016632080078,122.76844024658203,86.22754669189453
2022-01-31,39.122188568115234,71.14595031738281,28.802858352661133,36.58486557006836,94.88749694824219,78.59634399414062,68.844970703125,41.70112609863281,30.885347366333008,123.47412109375,89.54399108886719
2022-02-01,39.72442626953125,71.76168060302734,29.82965660095215,37.09064483642578,96.19674682617188,78.80015563964844,68.78153228759766,41.419246673583984,30.47503089904785,123.80345153808594,90.08622741699219
2022-02-02,39.849510192871094,73.1951675415039,29.925777435302734,37.34353256225586,96.86548614501953,79.4406967163086,69.60616302490234,42.13276672363281,30.92548179626465,125.46885681152344,89.54883575439453
2022-02-03,39.15462112426758,68.2981948852539,29.64177131652832,36.93141174316406,95.32077026367188,77.13572692871094,69.6242904663086,41.70112609863281,30.7872257232666,124.93251037597656,86.80853271484375
2022-02-04,38.50606155395508,68.47135925292969,30.104930877685547,37.5589599609375,94.2940902709961,77.44631958007812,68.77245330810547,41.128543853759766,30.541929244995117,124.48091125488281,89.2777099609375
2022-02-07,38.31611251831055,67.27839660644531,30.48943328857422,37.671356201171875,94.36943054199219,76.93191528320312,68.89933013916016,41.137351989746094,30.497325897216797,124.26448059082031,89.09371185302734
2022-02-08,38.909088134765625,67.2495346069336,29.834026336669922,38.19586944580078,95.31133270263672,77.88302612304688,69.16213989257812,40.76738357543945,30.519634246826172,125.2806625366211,90.34768676757812
2022-02-09,39.756858825683594,69.14482879638672,30.083080291748047,38.43939971923828,96.62059020996094,79.61052703857422,69.18025970458984,41.75398254394531,30.6534366607666,126.24978637695312,91.54353332519531
2022-02-10,39.52522277832031,68.15387725830078,29.895193099975586,38.102210998535156,95.03819274902344,77.5287857055664,68.43714904785156,40.564781188964844,29.87739372253418,124.27389526367188,89.96521759033203
2022-02-11,38.91372299194336,66.6819076538086,30.76470947265625,37.568321228027344,93.58766174316406,75.1607666015625,68.19249725341797,40.009822845458984,29.895233154296875,122.55206298828125,87.37982177734375
2022-02-14,38.59406661987305,66.69152069091797,30.039384841918945,37.1468391418457,93.2391586303711,75.13648986816406,68.00218200683594,39.578189849853516,29.641014099121094,121.3006591796875,87.87850189208984
2022-02-15,39.302860260009766,67.62474822998047,29.72479248046875,37.65262222290039,94.64258575439453,77.11146545410156,68.12000274658203,39.7719841003418,29.50275421142578,122.66494750976562,89.84416198730469
2022-02-16,39.5900764465332,67.15332794189453,29.965106964111328,37.680721282958984,95.14179992675781,77.0338363647461,68.24685668945312,39.8776969909668,29.569656372070312,122.8531494140625,90.10076141357422
2022-02-17,38.91372299194336,65.36385345458984,29.917043685913086,36.74409484863281,93.39927673339844,74.7288818359375,68.77245330810547,39.534149169921875,29.587493896484375,120.87725830078125,87.6896743774414
2022-02-18,38.84886169433594,64.85395050048828,29.733530044555664,36.7347297668457,92.62690734863281,73.97187805175781,68.89933013916016,39.357967376708984,29.533973693847656,119.97399139404297,87.14744567871094
2022-02-22,38.2975959777832,64.19009399414062,29.252901077270508,36.547393798828125,91.73211669921875,73.28768157958984,68.36467742919922,39.25226593017578,29.50275421142578,119.67291259765625,84.6056137084961
2022-02-23,37.80652618408203,63.11256790161133,29.55438232421875,35.910484313964844,90.04608917236328,71.45342254638672,67.8118896484375,38.741355895996094,29.003236770629883,119.07073974609375,81.77819061279297
2022-02-24,37.69536209106445,64.88280487060547,29.322813034057617,35.479637145996094,91.19522857666016,73.89425659179688,66.64286041259766,39.41082000732422,29.23516082763672,119.55057525634766,83.64701080322266
2022-02-25,39.07123565673828,65.93148040771484,30.096181869506836,36.62232971191406,93.37101745605469,74.89871978759766,68.79059600830078,40.39741897583008,30.140533447265625,123.21067810058594,85.30280303955078
2022-02-28,38.626502990722656,65.85453033447266,30.8389835357666,36.07908630371094,94.08687591552734,74.76285552978516,67.87532806396484,39.701515197753906,30.296630859375,122.27921295166016,85.90316772460938
2022-03-01,37.7370491027832,65.0271224975586,31.149206161499023,34.74905776977539,92.68342590332031,73.26827239990234,67.47657775878906,39.62223815917969,30.033489227294922,121.60174560546875,84.6008071899414
2022-03-02,38.5662727355957,65.58512115478516,31.861417770385742,35.648231506347656,94.66143035888672,74.85503387451172,68.19249725341797,40.32693862915039,30.39921760559082,123.43646240234375,86.37762451171875
2022-03-03,38.61260223388672,64.90205383300781,31.948801040649414,35.535831451416016,94.76504516601562,73.96218872070312,68.74527740478516,40.76738357543945,30.934406280517578,124.06689453125,84.4216537475586
2022-03-04,38.47825622558594,63.968814849853516,32.8707389831543,34.870819091796875,94.55782318115234,72.66654205322266,68.75434875488281,41.110931396484375,31.61678695678711,124.68787384033203,83.0805435180664
2022-03-07,37.144081115722656,61.842620849609375,33.355735778808594,33.597007751464844,92.02408599853516,70.00736999511719,67.50377655029297,40.362178802490234,32.02710723876953,122.51441192626953,79.00884246826172
2022-03-08,36.954139709472656,61.688697814941406,33.880062103271484,33.400306701660156,91.45895385742188,69.6677017211914,65.68228912353516,40.00101852416992,31.532045364379883,120.01163482666016,79.1734390258789
2022-03-09,38.098388671875,63.535892486572266,32.84451675415039,34.62730026245117,93.1167221069336,72.4239273071289,66.12632751464844,40.67048645019531,31.30904197692871,122.27921295166016,81.7200698852539
2022-03-10,38.20030212402344,63.06448745727539,33.84947204589844,34.33694839477539,92.9942626953125,71.15741729736328,65.50103759765625,40.81143569946289,31.518667221069336,122.23214721679688,82.30107879638672
2022-03-11,37.917720794677734,61.9292106628418,33.57856750488281,34.093421936035156,92.25016021728516,69.90547943115234,64.73983001708984,40.40622329711914,31.411632537841797,121.31947326660156,80.71788787841797
2022-03-14,37.86212158203125,61.2076530456543,32.5736198425293,34.52427291870117,92.56097412109375,68.60986328125,65.08417510986328,40.159568786621094,31.375944137573242,122.17569732666016,79.3719482421875
2022-03-15,38.2975959777832,62.38138961791992,31.380786895751953,35.011322021484375,94.03035736083984,70.91480255126953,66.5431900024414,40.47669982910156,31.777347564697266,124.61263275146484,82.0299301147461
2022-03-16,38.899837493896484,64.10352325439453,31.236591339111328,35.994781494140625,95.27367401123047,73.2197494506836,66.61567687988281,40.92595291137695,31.719364166259766,126.1086654663086,84.82835388183594
2022-03-17,39.64567184448242,64.79621887207031,32.31145477294922,36.444374084472656,96.49813079833984,73.73897552490234,67.07783508300781,41.507328033447266,31.85316276550293,128.10333251953125,86.2420654296875
2022-03-18,39.886566162109375,65.64286041259766,32.28087615966797,36.528656005859375,96.86548614501953,75.24812316894531,67.23190307617188,41.6042366027832,31.58110237121582,128.89370727539062,88.0576400756836
2022-03-21,40.218116760253906,65.02845001220703,33.58216094970703,36.49293899536133,97.08379364013672,75.10517120361328,67.31837463378906,41.39072036743164,31.792125701904297,128.7955322265625,87.32011413574219
2022-03-22,40.43666076660156,66.2437515258789,33.33513641357422,37.08531951904297,97.61302947998047,76.1844253540039,67.81906127929688,41.417293548583984,31.83702278137207,128.82388305664062,89.48758697509766
2022-03-23,40.25065994262695,65.33708953857422,33.90858840942383,36.398895263671875,96.67741394042969,75.0128173828125,67.27286529541016,40.947750091552734,31.881919860839844,126.511474609375,88.37716674804688
2022-03-24,41.05976104736328,66.40773010253906,33.992401123046875,36.690391540527344,97.41455841064453,76.96226501464844,67.74622344970703,41.26668167114258,32.20966720581055,128.02162170410156,89.06575012207031
2022-03-25,41.52012252807617,66.72600555419922,34.73788070678711,37.160545349121094,98.01937103271484,76.91851043701172,68.31063079833984,41.75395202636719,32.676605224609375,128.6162109375,88.91056823730469
2022-03-28,41.33412551879883,66.93820190429688,33.87771224975586,37.05711364746094,98.0477066040039,77.83246612548828,68.59283447265625,42.28550720214844,32.887630462646484,129.55059814453125,91.28173065185547
2022-03-29,41.6828727722168,68.10528564453125,33.789485931396484,37.14173126220703,98.9549560546875,79.48538208007812,69.20274353027344,43.525814056396484,33.192935943603516,130.3151092529297,92.8721694946289
2022-03-30,41.543373107910156,67.62301635742188,34.18207931518555,36.87845993041992,98.84156036376953,78.42557525634766,69.24826049804688,43.28660583496094,33.46681594848633,130.5699462890625,91.46111297607422
2022-03-31,40.99002456665039,66.34021759033203,33.71891403198242,36.032188415527344,97.32005310058594,77.263671875,69.08439636230469,42.808204650878906,33.4308967590332,129.29579162597656,89.70580291748047
2022-04-01,41.42247009277344,66.83209228515625,33.992401123046875,35.93815612792969,96.56401824951172,77.03518676757812,69.77625274658203,43.6587028503418,33.897830963134766,130.3151092529297,89.81732940673828
2022-04-04,41.4317741394043,68.67436981201172,34.03651428222656,35.7783088684082,96.44116973876953,78.49849700927734,69.55778503417969,43.525814056396484,33.637413024902344,129.22972106933594,91.8344955444336
2022-04-05,41.101619720458984,67.7966537475586,33.50276184082031,35.55263900756836,95.07085418701172,76.84558868408203,69.62149810791016,43.56125259399414,33.848445892333984,129.50343322753906,89.68156433105469
2022-04-06,40.6273193359375,66.5331039428711,33.701263427734375,35.30815505981445,94.33373260498047,75.02738952636719,70.50448608398438,44.207984924316406,34.52190399169922,131.4760284423828,87.39282989501953
2022-04-07,40.892372131347656,65.95439147949219,34.14237594604492,35.270545959472656,94.65504455566406,75.14407348632812,71.36021423339844,43.84474563598633,34.43660354614258,134.00552368164062,87.83895874023438
2022-04-08,41.14347839355469,65.6650390625,35.08196258544922,35.62786102294922,94.12581634521484,74.09398651123047,71.66062927246094,44.004207611083984,34.55333709716797,134.8077850341797,87.02915954589844
2022-04-11,40.93886947631836,64.81624603271484,34.02769088745117,35.4680061340332,93.82341003417969,72.22718048095703,71.36931610107422,43.40178680419922,34.0819091796875,132.12728881835938,85.4144515991211
2022-04-12,40.94816207885742,64.28575897216797,34.592315673828125,35.082489013671875,93.67220306396484,71.90631866455078,71.38751983642578,43.268898010253906,34.21210861206055,130.8436737060547,85.60357666015625
2022-04-13,41.55266571044922,65.23099517822266,35.10842514038086,35.082489013671875,94.55108642578125,73.06334686279297,71.78807830810547,43.44607925415039,34.1447639465332,131.4854736328125,87.73226928710938
2022-04-14,41.41316223144531,64.12178802490234,35.223121643066406,34.68756103515625,94.44712829589844,71.28889465332031,71.76985931396484,43.198020935058594,34.162715911865234,130.8531036376953,86.50547790527344
2022-04-18,41.45037078857422,63.90958786010742,35.73922348022461,34.89441680908203,94.11637115478516,71.52225494384766,71.17814636230469,43.09170913696289,33.978641510009766,129.4090576171875,86.76731872558594
2022-04-19,41.840980529785156,65.18277740478516,35.44808578491211,35.37397766113281,95.8268814086914,72.86402893066406,72.26143646240234,43.995357513427734,34.19864273071289,130.64544677734375,89.28394317626953
2022-04-20,42.10602569580078,62.35670471191406,35.58483123779297,35.61845397949219,96.3466567993164,72.79597473144531,73.34471893310547,44.828128814697266,34.47701644897461,132.40097045898438,88.13472747802734
2022-04-21,41.417823791503906,60.581974029541016,34.455570220947266,35.05427169799805,95.36383056640625,71.5611572265625,73.28099822998047,44.53577423095703,33.90681076049805,130.93801879882812,87.28133392333984
2022-04-22,39.869361877441406,59.14482879638672,33.613040924072266,34.010536193847656,93.02012634277344,69.55821228027344,72.13399505615234,43.73843002319336,33.33661651611328,126.1622543334961,85.25445556640625
2022-04-25,39.757755279541016,59.95503234863281,32.50142288208008,34.06697082519531,93.02012634277344,70.60344696044922,72.45259094238281,43.5346794128418,33.10762405395508,127.01171875,85.87026977539062
2022-04-26,39.143959045410156,57.987396240234375,32.5455436706543,33.211299896240234,90.98828887939453,67.9733657836914,71.3329086303711,42.852508544921875,32.775386810302734,124.77481842041016,81.52560424804688
2022-04-27,39.72055435180664,56.69492721557617,33.021949768066406,33.18309020996094,91.3284912109375,68.97969818115234,71.59689331054688,42.59558868408203,32.61824417114258,124.50111389160156,81.53529357910156
2022-04-28,40.348304748535156,58.96156692504883,34.023277282714844,33.60622787475586,92.35857391357422,71.74102783203125,72.65287017822266,43.375205993652344,32.981910705566406,126.2188720703125,83.20818328857422
2022-04-29,39.539215087890625,56.964988708496094,33.149871826171875,32.449649810791016,89.91094970703125,68.7511978149414,70.6774673461914,41.28440475463867,31.994155883789062,122.97210693359375,78.97989654541016
2022-05-02,39.418296813964844,58.537174224853516,33.6792106628418,32.45905303955078,90.09994506835938,69.79644012451172,69.74894714355469,40.212425231933594,31.666404724121094,122.20758819580078,80.1339340209961
2022-05-03,39.86006164550781,58.69150161743164,34.623199462890625,32.8821907043457,90.69532775878906,69.91797637939453,69.54866790771484,40.6996955871582,31.787633895874023,122.59455108642578,79.93514251708984
2022-05-04,41.15277099609375,60.70736312866211,36.06123352050781,33.888309478759766,93.3225326538086,72.37301635742188,71.11443328857422,41.17809295654297,32.49701690673828,125.31279754638672,82.28204345703125
2022-05-05,39.878665924072266,58.469661712646484,35.51866149902344,32.9009895324707,90.88433837890625,68.89219665527344,69.76715087890625,40.123836517333984,32.16477966308594,122.87773895263672,77.67066955566406
2022-05-06,39.30670166015625,57.263999938964844,36.57734298706055,32.665924072265625,90.27005004882812,68.3379898071289,69.83998107910156,39.71630859375,32.420684814453125,122.4907455444336,76.68632507324219
2022-05-09,38.06515121459961,55.77863311767578,33.55127716064453,31.885480880737305,88.0870132446289,65.69331359863281,69.81266021728516,37.864715576171875,32.17824172973633,119.31944274902344,73.41812896728516
2022-05-10,37.827999114990234,56.02940368652344,33.85565185546875,31.6033935546875,87.51055145263672,66.69479370117188,69.33018493652344,37.023075103759766,31.787633895874023,119.74417114257812,73.19993591308594
2022-05-11,37.84660339355469,55.01664733886719,34.31000518798828,31.311891555786133,86.71672058105469,64.58977508544922,69.02978515625,36.96992111206055,32.01660919189453,118.95135498046875,70.5766372680664
2022-05-12,37.776851654052734,55.614654541015625,34.455570220947266,31.076820373535156,86.87737274169922,63.923744201660156,69.0115737915039,37.24456024169922,31.693347930908203,120.10283660888672,71.0615463256836
2022-05-13,38.358097076416016,56.916770935058594,35.63334655761719,31.52815818786621,87.98306274414062,66.04821014404297,70.04935455322266,38.174781799316406,32.070491790771484,121.37701416015625,73.85940551757812
2022-05-16,38.28834915161133,56.55024719238281,36.572933197021484,31.26487922668457,87.86022186279297,65.46483612060547,70.36797332763672,37.864715576171875,32.16926574707031,122.27366638183594,72.26409912109375
2022-05-17,39.37180709838867,57.784847259521484,36.99640655517578,32.10174560546875,89.85423278808594,67.3608169555664,69.8854751586914,38.27224349975586,32.501502990722656,123.95365905761719,74.08729553222656
2022-05-18,38.14885330200195,55.894378662109375,36.048004150390625,31.217866897583008,86.50879669189453,64.27863311767578,65.38849639892578,37.15596389770508,32.18722152709961,120.75409698486328,69.2431869506836
2022-05-19,38.41855239868164,55.81720733642578,35.915672302246094,31.01099395751953,85.73389434814453,63.5737190246582,64.22328186035156,37.0850944519043,32.1198844909668,121.01837158203125,69.29166412353516
2022-05-20,38.32554626464844,55.96188735961914,36.07005310058594,30.954574584960938,84.8077392578125,63.71470260620117,64.35983276367188,37.51919937133789,32.20966720581055,122.4907455444336,68.08428955078125
2022-05-23,39.027706146240234,56.801025390625,37.022865295410156,31.960697174072266,86.19695281982422,65.17802429199219,65.68888854980469,38.0064582824707,32.59579086303711,123.56671142578125,68.59341430664062
2022-05-24,38.804508209228516,54.78516387939453,37.16402816772461,31.894872665405273,86.14971160888672,64.21057891845703,66.76309204101562,38.44942855834961,33.2468147277832,123.93478393554688,66.82840728759766
2022-05-25,38.9765510559082,55.51820755004883,37.93156433105469,32.14876174926758,86.65056610107422,64.959228515625,66.78129577636719,38.66204833984375,33.22435760498047,123.89706420898438,68.71466064453125
2022-05-26,39.69266128540039,56.86854934692383,38.35063171386719,32.89159393310547,88.4083480834961,66.51978302001953,67.4913330078125,38.61774826049805,33.31864929199219,124.42559814453125,72.08467102050781
2022-05-27,40.62266159057617,58.0838508605957,39.052001953125,33.44636917114258,90.22282409667969,68.7706527709961,68.27423095703125,39.70745086669922,33.83946990966797,126.49259948730469,74.55763244628906
2022-05-31,40.00421142578125,58.04526901245117,38.46531295776367,33.35234451293945,89.49513244628906,68.27964782714844,67.79176330566406,39.1758918762207,33.37253189086914,124.80313873291016,74.93585968017578
2022-06-01,39.60430908203125,57.37974548339844,39.09170913696289,32.816368103027344,88.9469985961914,68.07546997070312,66.90873718261719,38.75064468383789,33.31864929199219,123.00984954833984,74.15516662597656
2022-06-02,40.69706344604492,58.77830123901367,38.96818542480469,33.2677116394043,90.64808654785156,69.72350311279297,67.8827896118164,39.335357666015625,33.543128967285156,123.98198699951172,76.42447662353516
2022-06-03,40.30181884765625,57.505130767822266,39.48429489135742,32.788169860839844,90.29840850830078,68.05599212646484,67.20004272460938,38.83924102783203,33.381507873535156,122.52849578857422,74.18911743164062
2022-06-06,40.68312072753906,57.79448699951172,39.440185546875,32.8821907043457,90.67643737792969,68.06086730957031,67.22736358642578,38.72406005859375,33.529666900634766,122.54736328125,74.9310073852539
2022-06-07,40.97606658935547,58.209228515625,40.61796569824219,33.13607406616211,91.89552307128906,68.87274932861328,67.58238983154297,39.1758918762207,33.73170471191406,124.14246368408203,74.74674224853516
2022-06-08,40.1251106262207,58.054908752441406,40.70618438720703,32.5530891418457,90.23226165771484,68.09490203857422,66.75399017333984,38.2368049621582,33.07170486450195,123.16085052490234,74.30549621582031
2022-06-09,39.17650604248047,56.270530700683594,39.80630874633789,31.735021591186523,88.4555892944336,66.27671813964844,65.75264739990234,37.35973358154297,32.27701950073242,120.37654876708984,72.96232604980469
2022-06-10,37.97679901123047,54.698360443115234,39.13139724731445,30.587867736816406,85.84727478027344,63.729278564453125,65.47044372558594,36.47379684448242,32.03008270263672,118.44168090820312,70.0529556274414
2022-06-13,36.493431091308594,52.11341857910156,37.08903503417969,29.6757755279541,83.26732635498047,60.90475845336914,64.05943298339844,34.71964645385742,30.557432174682617,114.85511016845703,66.8187026977539
2022-06-14,36.21443557739258,51.96874237060547,37.15961456298828,29.421894073486328,83.0594253540039,61.288822174072266,63.30386734008789,34.47159194946289,29.785188674926758,113.76028442382812,66.7653579711914
2022-06-15,36.205135345458984,53.13582992553711,36.33913803100586,29.75100326538086,83.8626937866211,62.58197784423828,63.36757278442383,35.26007080078125,29.978256225585938,114.9117431640625,68.64190673828125
2022-06-16,34.89847946166992,51.19712829589844,34.292362213134766,28.998760223388672,81.06538391113281,60.034549713134766,62.88511276245117,34.41843795776367,29.399076461791992,113.22228240966797,65.28157806396484
2022-06-17,34.8380241394043,51.93015670776367,32.4176139831543,29.083391189575195,80.85747528076172,60.583900451660156,62.65754318237305,34.6222038269043,29.125192642211914,113.15621948242188,65.99436950683594
2022-06-21,35.364784240722656,52.29757308959961,34.0970458984375,29.66381072998047,82.33250427246094,62.12559127807617,64.32949829101562,35.26699447631836,29.67959213256836,116.20249938964844,67.88206481933594
2022-06-22,34.91060256958008,52.38459014892578,32.73208999633789,29.597640991210938,81.87691497802734,61.86238479614258,64.28365325927734,35.83855438232422,29.991863250732422,117.81379699707031,67.7508544921875
2022-06-23,34.433013916015625,53.032386779785156,31.518800735473633,29.48419952392578,81.45925903320312,62.78847122192383,65.53096771240234,36.544063568115234,30.697887420654297,120.45819854736328,68.81520080566406
2022-06-24,35.800228118896484,55.05312728881836,31.933645248413086,30.571308135986328,84.30682373046875,65.04518127441406,66.81500244140625,37.33889389038086,31.23191261291504,122.45809936523438,71.43972778320312
2022-06-27,35.505245208740234,54.53102493286133,32.87036895751953,30.46732521057129,84.10750579833984,64.60652160644531,66.631591796875,37.20492935180664,31.485355377197266,122.91304779052734,70.69124603271484
2022-06-28,35.125980377197266,52.945369720458984,33.75803756713867,30.164823532104492,83.12983703613281,62.6714973449707,65.74191284179688,36.695892333984375,31.3676815032959,120.77098083496094,67.86748504638672
2022-06-29,34.873146057128906,53.1097297668457,32.58489227294922,29.994670867919922,82.645751953125,62.7982063293457,66.15464782714844,36.46369934082031,31.39031219482422,121.82307434082031,67.81403350830078
2022-06-30,34.46110916137695,52.47160720825195,31.897958755493164,29.729984283447266,82.90203094482422,61.95986557006836,66.20050811767578,36.4904899597168,31.738794326782227,121.54821014404297,66.81768798828125
2022-07-01,34.704593658447266,53.00337600708008,32.375244140625,30.136465072631836,83.62342071533203,62.101219177246094,67.15437316894531,37.142417907714844,32.517215728759766,122.91304779052734,68.04730224609375
2022-07-05,34.00693893432617,54.231292724609375,31.090578079223633,30.032482147216797,82.3704833984375,62.88107681274414,66.7232894897461,36.990596771240234,31.408418655395508,122.20219421386719,69.56855773925781
2022-07-06,34.22231674194336,54.240970611572266,30.559772491455078,29.956859588623047,82.84507751464844,63.42210006713867,66.9158935546875,36.96380615234375,31.734272003173828,123.02679443359375,69.34012603759766
