Date,EEM,EWC,EWJ,IEUR,SPLG
2022-04-06,41.62961196899414,,56.19748306274414,47.15155029296875,49.88068771362305
2022-04-07,41.29841613769531,,56.00043487548828,47.39235305786133,50.118072509765625
2022-04-08,41.335208892822266,,55.76584243774414,47.419105529785156,49.98514175415039
2022-04-11,40.82001876831055,,54.893184661865234,47.05345153808594,49.1400260925293
2022-04-12,40.691226959228516,,54.17066192626953,46.669960021972656,48.95010757446289
2022-04-13,41.224815368652344,,54.94948196411133,47.16047286987305,49.52934646606445
2022-04-14,40.691226959228516,,54.79935836791992,46.95534896850586,48.91213607788086
2022-04-18,40.553218841552734,,54.14250946044922,46.78589630126953,48.89314270019531
2022-04-19,40.35082244873047,,54.15188980102539,46.9375114440918,49.690773010253906
2022-04-20,40.11162185668945,,54.65860366821289,47.32100296020508,49.643287658691406
2022-04-21,39.33883285522461,,54.208194732666016,46.892921447753906,48.93111801147461
2022-04-22,38.98923873901367,,53.401214599609375,46.125938415527344,47.57323455810547
2022-04-25,38.70404052734375,,53.72964096069336,45.77811813354492,47.85811233520508
2022-04-26,37.85765075683594,,52.594242095947266,44.25307083129883,46.49073028564453
2022-04-27,38.29924011230469,,52.800682067871094,44.46711349487305,46.60468292236328
2022-04-28,38.85124588012695,,53.76716995239258,45.03789520263672,47.79164505004883
2022-04-29,38.98923873901367,,53.129093170166016,44.565216064453125,46.0064582824707
2022-05-02,38.93403625488281,,53.110328674316406,44.29766845703125,46.30081558227539
2022-05-03,39.219234466552734,,53.53258514404297,44.64548110961914,46.5002326965332
2022-05-04,39.64242935180664,,54.480316162109375,45.40354919433594,47.91508483886719
2022-05-05,38.17963790893555,,52.988346099853516,43.87850570678711,46.20586395263672
2022-05-06,37.655250549316406,,53.19477844238281,43.1917839050293,45.958980560302734
2022-05-09,36.56966018676758,,51.69343185424805,41.871864318847656,44.48715591430664
2022-05-10,36.74445343017578,,51.768497467041016,42.2910270690918,44.58210372924805
2022-05-11,36.48685836791992,,51.205482482910156,42.076988220214844,43.84144592285156
2022-05-12,36.24766540527344,,51.77787780761719,41.91645050048828,43.83195877075195
2022-05-13,37.250450134277344,,52.84759521484375,43.102603912353516,44.83849334716797
2022-05-16,37.10325622558594,,52.56609344482422,43.27204895019531,44.70555877685547
2022-05-17,38.01404571533203,,52.950809478759766,44.29766845703125,45.57915115356445
2022-05-18,37.10325622558594,,52.44409942626953,42.995582580566406,43.78446960449219
2022-05-19,37.69205093383789,,52.894508361816406,43.53068542480469,43.50909423828125
2022-05-20,37.848445892333984,,53.57011795043945,43.71797561645508,43.518592834472656
2022-05-23,38.133644104003906,,54.08620834350586,44.66332244873047,44.34471893310547
2022-05-24,37.47125244140625,,53.87976837158203,44.65440368652344,44.00286865234375
2022-05-25,37.655250549316406,,53.992374420166016,44.529544830322266,44.40169143676758
2022-05-26,38.244041442871094,,54.414634704589844,45.1359977722168,45.27528381347656
2022-05-27,38.685638427734375,,54.74305725097656,45.67110061645508,46.395782470703125
2022-05-31,39.228431701660156,,54.048675537109375,45.53732681274414,46.12989807128906
2022-06-01,38.95243453979492,,54.07683181762695,44.859519958496094,45.769065856933594
2022-06-02,39.6240348815918,,54.63045120239258,45.8851432800293,46.62368392944336
2022-06-03,38.98003387451172,,53.49504852294922,45.278690338134766,45.87351989746094
2022-06-06,39.19163131713867,,53.78593444824219,45.49272537231445,45.99696350097656
2022-06-07,39.31123733520508,,53.95484161376953,45.59082794189453,46.43376159667969
2022-06-08,39.522830963134766,,53.25108337402344,44.95762634277344,45.93049621582031
2022-06-09,38.58760070800781,,52.86830520629883,43.80038070678711,44.85749053955078
2022-06-10,38.16080856323242,,51.911373138427734,42.605743408203125,43.54708480834961
2022-06-13,36.82476043701172,,50.461753845214844,41.146636962890625,41.85686111450195
2022-06-14,37.335060119628906,,50.120670318603516,40.581241607666016,41.74291229248047
2022-06-15,37.8267936706543,,50.67967987060547,41.520530700683594,42.322139739990234
2022-06-16,36.667030334472656,,49.87432861328125,40.51740264892578,40.983253479003906
2022-06-17,36.80620574951172,,49.32480239868164,40.490047454833984,41.03073501586914
2022-06-21,37.400001525878906,,49.83643341064453,41.11928176879883,42.06452178955078
2022-06-22,36.73197937011719,,49.590091705322266,40.882179260253906,41.98821258544922
2022-06-23,36.84331512451172,,49.893280029296875,40.65419387817383,42.40791320800781
2022-06-24,37.715457916259766,,50.87864303588867,41.99473571777344,43.724212646484375
2022-06-27,37.7618522644043,,50.43333435058594,41.912662506103516,43.590675354003906
2022-06-28,37.52989196777344,,50.3575439453125,41.502296447753906,42.70359420776367
2022-06-29,37.381446838378906,,50.13014602661133,41.246952056884766,42.66544723510742
2022-06-30,37.20515823364258,,50.05435562133789,41.00072479248047,42.2934455871582
2022-07-01,36.973209381103516,,50.26279067993164,41.009849548339844,42.73221969604492
2022-07-05,36.68559265136719,,49.940650939941406,39.860809326171875,42.81805419921875
2022-07-06,36.46290588378906,,49.93117904663086,39.9428825378418,42.989749908447266
2022-07-07,37.195884704589844,,50.64177322387695,40.53564453125,43.62882614135742
2022-07-08,37.195884704589844,,50.89759063720703,40.581241607666016,43.60021209716797
2022-07-11,36.203128814697266,,50.2059440612793,39.93375778198242,43.08512878417969
2022-07-12,36.06394958496094,,50.22488784790039,39.93375778198242,42.694053649902344
2022-07-13,35.98045349121094,,49.95960235595703,39.87904739379883,42.49374771118164
2022-07-14,35.65571594238281,,49.466922760009766,39.240684509277344,42.38882827758789
2022-07-15,35.84128189086914,,49.9880256652832,40.02495193481445,43.17097473144531
2022-07-18,36.09178924560547,,50.08277130126953,40.271183013916016,42.81805419921875
2022-07-19,36.68559265136719,,50.80284118652344,41.56612777709961,43.99128723144531
2022-07-20,36.52785873413086,,51.0207633972168,41.110164642333984,44.28697967529297
2022-07-21,36.945377349853516,,51.6650276184082,41.620849609375,44.725746154785156
2022-07-22,36.57425308227539,,51.82609939575195,41.474937438964844,44.32513427734375
2022-07-25,36.70414733886719,,51.81662368774414,41.84883499145508,44.372825622558594
2022-07-26,36.416526794433594,,51.24814987182617,41.2195930480957,43.84820556640625
2022-07-27,37.09382629394531,,52.280879974365234,42.18624496459961,44.97374725341797
2022-07-28,37.25155258178711,,52.707237243652344,42.44159698486328,45.546051025390625
2022-07-29,37.07526779174805,,53.19992446899414,43.11642074584961,46.194671630859375
2022-08-01,36.75981140136719,,53.8820915222168,43.006996154785156,46.0802116394043
2022-08-02,36.58353042602539,,52.85883712768555,42.34127426147461,45.765438079833984
2022-08-03,36.871150970458984,,52.745140075683594,42.742530822753906,46.4903564453125
2022-08-04,37.13093566894531,,52.72618865966797,43.098182678222656,46.44266128540039
2022-08-05,37.16804885864258,,52.404052734375,42.67869567871094,46.375892639160156
2022-08-08,37.214439392089844,,52.38510513305664,42.76988220214844,46.337738037109375
2022-08-09,37.07526779174805,,51.8640022277832,42.5783805847168,46.14698028564453
2022-08-10,37.5391731262207,,53.35150909423828,43.5450325012207,47.10081481933594
2022-08-11,37.687618255615234,,53.33256530761719,43.49944305419922,47.110355377197266
2022-08-12,38.086578369140625,,54.0336799621582,43.75477981567383,47.882972717285156
2022-08-15,37.91029739379883,,54.25160217285156,43.326171875,48.09281539916992
2022-08-16,37.90101623535156,,53.99578094482422,43.38088607788086,48.207275390625
2022-08-17,37.743289947509766,,53.82524490356445,42.95227813720703,47.8638916015625
2022-08-18,37.52989196777344,,53.6357536315918,42.742530822753906,47.98789596557617
2022-08-19,37.01960754394531,,52.707237243652344,42.140647888183594,47.358360290527344
2022-08-22,36.69486618041992,,52.16719055175781,41.201358795166016,46.385440826416016
2022-08-23,36.889705657958984,,52.29035568237305,41.201358795166016,46.251895904541016
2022-08-24,36.88043212890625,,52.27140808105469,41.292545318603516,46.39496994018555
2022-08-25,37.678340911865234,,52.86830520629883,41.68468475341797,47.03404235839844
2022-08-26,37.12165832519531,,51.57975387573242,40.435325622558594,45.46974182128906
2022-08-29,36.889705657958984,,51.058658599853516,40.49916076660156,45.164512634277344
2022-08-30,36.453636169433594,,51.00181198120117,40.18910217285156,44.65897750854492
2022-08-31,36.58353042602539,,50.77442169189453,39.87904739379883,44.32513427734375
2022-09-01,36.29590606689453,,50.168052673339844,39.22244644165039,44.45866775512695
2022-09-02,35.96189880371094,,49.61851501464844,38.994468688964844,44.00082778930664
2022-09-06,35.53510665893555,,48.84160232543945,39.122135162353516,43.81959915161133
2022-09-07,35.85055923461914,,48.765804290771484,39.66929626464844,44.620819091796875
2022-09-08,35.65571594238281,,49.35322952270508,39.56898498535156,44.88789749145508
2022-09-09,36.1845703125,,50.281742095947266,40.67242431640625,45.6032829284668
2022-09-12,36.72270202636719,,50.300689697265625,41.42933654785156,46.0802116394043
2022-09-13,35.59077453613281,,48.642635345458984,39.961116790771484,44.105751037597656
2022-09-14,35.76706314086914,,49.34375762939453,40.01583480834961,44.258365631103516
2022-09-15,35.386653900146484,,48.95529556274414,39.614585876464844,43.752830505371094
2022-09-16,35.06192398071289,,48.91740417480469,39.26804733276367,43.42852020263672
2022-09-19,35.173255920410156,,49.07846450805664,39.36835479736328,43.74782943725586
2022-09-20,34.97842025756836,,48.566837310791016,38.50202178955078,43.24014663696289
2022-09-21,34.39390182495117,,48.00783157348633,38.027809143066406,42.51213073730469
2022-09-22,34.226890563964844,,48.386817932128906,37.79071044921875,42.14812469482422
2022-09-23,33.38258743286133,,47.41093063354492,36.30424880981445,41.41053009033203
2022-09-26,32.97434997558594,,46.643489837646484,35.68413162231445,41.027374267578125
2022-09-27,32.93724060058594,,46.255035400390625,35.510860443115234,40.912418365478516
2022-09-28,33.22486114501953,,47.1266975402832,36.477516174316406,41.717071533203125
2022-09-29,32.48261260986328,,46.671913146972656,36.01243209838867,40.86452102661133
2022-09-30,32.361995697021484,,46.283451080322266,36.05802536010742,40.22272491455078
2022-10-03,32.89085006713867,,47.11722183227539,36.86052703857422,41.266849517822266
2022-10-04,33.96710968017578,,48.623680114746094,38.556732177734375,42.56960678100586
2022-10-05,33.98566436767578,,48.11205291748047,37.97309875488281,42.454654693603516
2022-10-06,33.78154754638672,,47.67622375488281,37.161468505859375,42.04275894165039
2022-10-07,33.076416015625,,47.19301986694336,36.45927810668945,40.86452102661133
2022-10-10,32.61250305175781,,47.00353240966797,36.2860107421875,40.54841232299805
2022-10-11,32.092926025390625,,46.52031707763672,35.83915710449219,40.2897834777832
2022-10-12,32.13004684448242,,46.179237365722656,35.76620864868164,40.16525650024414
2022-10-13,32.22282409667969,,46.586647033691406,36.76933670043945,41.21895217895508
2022-10-14,31.7403621673584,,45.913944244384766,36.2586555480957,40.28019332885742
2022-10-17,32.61250305175781,,46.378204345703125,37.38945770263672,41.32432556152344
2022-10-18,32.621788024902344,,46.217132568359375,37.8363037109375,41.812862396240234
2022-10-19,32.02798080444336,,45.932891845703125,37.18882751464844,41.515899658203125
2022-10-20,32.23210144042969,,45.89499282836914,37.1249885559082,41.16148376464844
2022-10-21,32.72384262084961,,46.700340270996094,37.799827575683594,42.15769958496094
2022-10-24,31.480575561523438,,46.397151947021484,38.036930084228516,42.64623260498047
2022-10-25,31.7403621673584,,47.45830154418945,38.976226806640625,43.3550910949707
2022-10-26,32.25993728637695,,47.733070373535156,39.450435638427734,43.010250091552734
2022-10-27,32.009429931640625,,47.136165618896484,39.1403694152832,42.79951095581055
2022-10-28,31.814586639404297,,47.63832473754883,39.52339553833008,43.80531692504883
2022-10-31,31.721803665161133,,47.36355972290039,39.11301803588867,43.50836181640625
2022-11-01,32.306331634521484,,47.723594665527344,39.30451965332031,43.3167839050293
2022-11-02,32.037261962890625,,47.41093063354492,38.611446380615234,42.22475814819336
2022-11-03,32.22282409667969,,47.27829360961914,38.20107650756836,41.793697357177734
2022-11-04,33.58670425415039,,48.19732666015625,39.91551971435547,42.38759994506836
2022-11-07,33.605262756347656,,48.47209167480469,40.17086410522461,42.77076721191406
2022-11-08,33.846492767333984,,49.17321014404297,40.59947967529297,43.02939987182617
2022-11-09,33.26197052001953,,48.33945083618164,40.070552825927734,42.119388580322266
2022-11-10,34.46812438964844,,51.03970718383789,42.34127426147461,44.43753433227539
2022-11-11,35.40521240234375,,52.053489685058594,43.216739654541016,44.86859893798828
2022-11-14,35.19181823730469,,51.3428955078125,42.76076889038086,44.5141716003418
2022-11-15,35.99900817871094,,51.683982849121094,42.88844299316406,44.897335052490234
2022-11-16,35.423770904541016,,51.50396728515625,42.83372497558594,44.533329010009766
2022-11-17,35.488712310791016,,51.409217834472656,42.806365966796875,44.41838073730469
2022-11-18,35.28459167480469,,51.39026641845703,42.94315719604492,44.619537353515625
2022-11-21,34.8392448425293,,50.973388671875,42.66045379638672,44.43753433227539
2022-11-22,34.92274856567383,,52.06296920776367,43.271453857421875,45.05059051513672
2022-11-23,35.21037292480469,,52.65986633300781,43.782142639160156,45.318817138671875
2022-11-25,35.04336929321289,,53.019901275634766,44.02836608886719,45.318817138671875
2022-11-28,34.88563537597656,,52.612491607666016,43.34440994262695,44.60996627807617
2022-11-29,35.63716125488281,,52.29035568237305,43.46295928955078,44.52374267578125
2022-11-30,36.667030334472656,,52.86830520629883,44.28370666503906,45.88398361206055
2022-12-01,36.54642105102539,,53.22834396362305,44.721435546875,45.8744010925293
2022-12-02,36.68559265136719,,52.991477966308594,44.82175064086914,45.836082458496094
2022-12-05,36.2680778503418,,51.8829460144043,44.33842086791992,45.0218620300293
2022-12-06,36.22168731689453,,51.72187805175781,44.02836608886719,44.351318359375
2022-12-07,36.00828552246094,,51.873477935791016,44.01924514770508,44.29384994506836
2022-12-08,36.44435501098633,,52.195613861083984,44.17427444458008,44.62911605834961
2022-12-09,36.203128814697266,,52.3566780090332,44.14691162109375,44.31300354003906
2022-12-12,36.09178924560547,,52.347206115722656,44.33842086791992,44.935646057128906
2022-12-13,36.34988784790039,,53.10118103027344,45.036373138427734,45.280494689941406
2022-12-14,36.36872863769531,,53.05370330810547,45.07311248779297,45.002708435058594
2022-12-15,35.530391693115234,,51.76225662231445,43.85169219970703,43.88193893432617
2022-12-16,35.63400650024414,,51.80023956298828,43.328224182128906,43.38383102416992
2022-12-19,35.66226577758789,,51.46788024902344,43.236392974853516,43.00591278076172
2022-12-20,35.652835845947266,,52.19906997680664,43.30067443847656,43.063655853271484
2022-12-21,35.97310256958008,,52.12310028076172,43.93434143066406,43.679542541503906
2022-12-22,35.652835845947266,,51.97116470336914,43.521080017089844,43.063655853271484
2022-12-23,35.60574722290039,,52.0091438293457,43.71393585205078,43.33310317993164
2022-12-27,36.133235931396484,,51.77174758911133,43.769039154052734,43.1502685546875
2022-12-28,35.60574722290039,,51.15451431274414,43.39250564575195,42.630615234375
2022-12-29,36.19916915893555,,52.10410690307617,44.07210159301758,43.3812255859375
2022-12-30,35.69994354248047,,51.695777893066406,43.62209701538086,43.28499984741211
2023-01-03,36.00136184692383,,51.94267654418945,44.099647521972656,43.092529296875
2023-01-04,37.0846061706543,,51.429901123046875,44.93535232543945,43.42934036254883
2023-01-05,36.97157287597656,,50.736698150634766,44.58638000488281,42.92893981933594
2023-01-06,37.74397277832031,,52.0091438293457,45.74351501464844,43.900875091552734
2023-01-09,38.026554107666016,,52.12310028076172,46.00983428955078,43.881622314453125
2023-01-10,38.29972457885742,,51.99965286254883,46.22106170654297,44.19919204711914
2023-01-11,38.45985794067383,,52.417476654052734,46.57003402709961,44.75733184814453
2023-01-12,38.64824295043945,,53.68043518066406,47.14860534667969,44.92092514038086
2023-01-13,38.90256881713867,,53.90833282470703,47.39656448364258,45.10376739501953
2023-01-17,38.6859245300293,,54.42111587524414,47.50676345825195,44.99791717529297
2023-01-18,38.422176361083984,,54.34514617919922,47.36901092529297,44.314666748046875
2023-01-19,38.71417999267578,,54.31665802001953,47.176151275634766,43.968231201171875
2023-01-20,39.30760955810547,,54.933895111083984,47.51594543457031,44.805458068847656
2023-01-23,39.59019088745117,,54.781951904296875,47.754722595214844,45.325103759765625
2023-01-24,39.61845779418945,,55.15230178833008,47.62615203857422,45.296234130859375
2023-01-25,39.656131744384766,,55.817012786865234,47.8098258972168,45.30585861206055
2023-01-26,40.03291320800781,,55.703060150146484,47.874107360839844,45.80625915527344
2023-01-27,39.84452438354492,,55.85499572753906,47.71799087524414,45.92174530029297
2023-01-30,39.043861389160156,,55.52264404296875,47.44247817993164,45.33472442626953
2023-01-31,38.95908737182617,,55.71255874633789,47.736351013183594,45.998722076416016
2023-02-01,39.439483642578125,,55.9024772644043,48.26900100708008,46.489505767822266
2023-02-02,39.20399475097656,,55.769535064697266,48.360836029052734,47.14387893676758
2023-02-03,38.50695037841797,,55.13330841064453,47.874107360839844,46.672340393066406
2023-02-06,37.9417839050293,,54.63002395629883,47.39656448364258,46.39326858520508
2023-02-07,38.09249496459961,,55.42768096923828,47.68124771118164,46.999534606933594
2023-02-08,38.04539489746094,,54.819942474365234,47.55268096923828,46.47988510131836
2023-02-09,38.224369049072266,,54.87691879272461,47.67206954956055,46.07571029663086
2023-02-10,37.85700607299805,,55.190284729003906,47.28636169433594,46.162315368652344
2023-02-13,38.167850494384766,,55.16179656982422,47.965946197509766,46.70121765136719
2023-02-14,38.10191345214844,,54.88641357421875,48.195533752441406,46.71084213256836
2023-02-15,37.78165054321289,,54.34514617919922,48.16798400878906,46.85518264770508
2023-02-16,37.79106903076172,,54.16472244262695,47.86492156982422,46.19118881225586
2023-02-17,37.37661361694336,,54.14573287963867,48.103694915771484,46.07571029663086
2023-02-21,36.905635833740234,,53.48101806640625,47.62615203857422,45.151878356933594
2023-02-22,36.72666549682617,,53.082191467285156,47.323089599609375,45.08452606201172
2023-02-23,36.905635833740234,,53.613956451416016,47.58941650390625,45.33472442626953
2023-02-24,36.07672119140625,,52.816307067871094,46.80881118774414,44.863189697265625
2023-02-27,36.265106201171875,,53.3195915222168,47.49758529663086,45.007537841796875
2023-02-28,36.01078414916992,,53.120174407958984,47.03839874267578,44.84394454956055
2023-03-01,36.783180236816406,,53.20563507080078,47.323089599609375,44.67072296142578
2023-03-02,36.91505432128906,,53.26260757446289,47.332279205322266,45.007537841796875
2023-03-03,37.2447395324707,,54.487586975097656,47.965946197509766,45.738895416259766
2023-03-06,37.11286926269531,,54.487586975097656,47.8832893371582,45.74851608276367
2023-03-07,36.49117660522461,,54.003292083740234,46.90064239501953,45.06528091430664
2023-03-08,36.64188766479492,,54.668006896972656,46.92819595336914,45.14226150512695
2023-03-09,35.831809997558594,,54.57305145263672,46.46901321411133,44.29541778564453
2023-03-10,35.6434211730957,,53.91783142089844,46.14759063720703,43.679542541503906
2023-03-13,35.69994354248047,,53.405052185058594,45.761878967285156,43.592933654785156
2023-03-14,35.71877670288086,,53.25312042236328,46.64350509643555,44.32429122924805
2023-03-15,35.106510162353516,,52.17057800292969,44.91698455810547,44.05484390258789
2023-03-16,35.6434211730957,,53.234127044677734,45.59657669067383,44.81507873535156
2023-03-17,35.42677307128906,,52.90176773071289,44.907806396484375,44.30504608154297
2023-03-20,35.55864715576172,,53.670936584472656,45.780250549316406,44.723236083984375
2023-03-21,35.87890625,,54.003292083740234,46.60676956176758,45.29326629638672
2023-03-22,36.02021026611328,,53.851356506347656,46.322078704833984,44.55898666381836
2023-03-23,36.51943588256836,,54.08875274658203,46.322078704833984,44.674930572509766
2023-03-24,36.42524337768555,,54.25019073486328,46.00065612792969,44.9454460144043
2023-03-27,36.22743225097656,,54.487586975097656,46.52411651611328,45.04206085205078
2023-03-28,36.745506286621094,,54.592037200927734,46.52411651611328,44.95511245727539
2023-03-29,36.849117279052734,,54.80094909667969,47.212886810302734,45.5927734375
2023-03-30,37.21647644042969,,55.05733871459961,47.93839645385742,45.8632926940918
2023-03-31,37.16938400268555,,55.73154830932617,48.103694915771484,46.52027893066406
2023-04-03,37.2447395324707,,55.987937927246094,48.434303283691406,46.69418716430664
2023-04-04,37.2447395324707,,55.96894836425781,48.480228424072266,46.433326721191406
2023-04-05,36.95273208618164,,55.13330841064453,48.15879440307617,46.288394927978516
2023-04-06,37.103450775146484,,54.895912170410156,48.572059631347656,46.491294860839844
2023-04-10,37.1411247253418,,54.781951904296875,48.55369186401367,46.53960037231445
2023-04-11,37.367191314697266,,54.96238708496094,48.78328323364258,46.52994155883789
2023-04-12,37.103450775146484,,55.14280700683594,49.16899871826172,46.365699768066406
2023-04-13,37.61210250854492,,55.91196823120117,49.82102966308594,46.955047607421875
2023-04-14,37.41429138183594,,55.4941520690918,49.76593017578125,46.86808776855469
2023-04-17,37.57442092895508,,55.655582427978516,49.58226013183594,47.02267837524414
2023-04-18,37.52732849121094,,55.987937927246094,49.92205047607422,47.051666259765625
2023-04-19,37.150543212890625,,55.5416374206543,49.77511215209961,47.06132125854492
2023-04-20,37.094032287597656,,55.722049713134766,49.76593017578125,46.79080581665039
2023-04-21,36.745506286621094,,56.03541564941406,50.096534729003906,46.82944107055664
2023-04-24,36.660728454589844,,56.00693130493164,50.32612991333008,46.877750396728516
2023-04-25,35.97310256958008,,55.61759567260742,49.46287536621094,46.133819580078125
2023-04-26,36.18033218383789,,55.41818618774414,49.55470657348633,45.950252532958984
